content,published_at,link,word_frequency,title
"　　,　　,　　,                                                 ,　                                             　, ",2014-03-27,http://zz.wenming.cn/wmzz_xwzx/201301/t20130122_496931.html,,2012年度郑州市“文明市民标兵”候选人公示
"　　新华网北京１０月２７日电题：雾霾袭来，应急预案能否应急？,　　新华社“新华视点”记者,　　雾霾不时围城，空气污染加剧，引发市民担心。近日，东北、华北等城市出台有关雾霾的应急预案，区域联防协作机制已经启动。,　　专家指出，由于我国呼吸系统疾病人数增加，人们对空气污染关注程度明显提升，特别是北方进入采暖季节，治污行动将面临更大挑战。,　　,　　“汽车只占２０％，即使车不上路，也解决不了问题，不过小学生不用上课挺好！各地联动或许能减缓北京的空气污染，不过还要看成效。”北京市民马燕说。,　　环保部数据显示，今年第三季度，全国７４个城市有７０个出现污染天气，１５个城市达标天数比例不足５０％。为了应对重度污染天气，华北多个城市出台《应急预案》，并且启动联防联控机制。,　　在北京，如遇“红色预警日”，将实施机动车单双号限行，中小学、幼儿园停课，有关企业停产等“六停”措施。河北、天津等地区也出台了类似措施。,　　但记者获悉，目前的应急措施，与民众期待“缓解污染”的目标可能相差较大。专家表示，有关应急预案只是极端气象条件下“减缓重污染恶化”的短期应急举措，并非雾霾治理的长远解决方案。,　　不少人担心，如果措施不到位，可能会带来新的不便。日前，哈尔滨市遭遇重度雾霾天气，全市中小学停课。当地一些市民反映，接到通知时，孩子们已经到学校上课。,　　北京的单双号限行措施也引起部分市民担心。“在预测未来３天持续出现‘严重污染’时才会启动，限行信息将通过多种渠道提前发布。”北京市环保局进行解释时坦言：“天气预报很困难，大气预报建立在气象预报的基础上，可能会更加困难。”,　　“控制雾霾的努力值得肯定，但是如此困难的预测，今后落实情况如何，恐怕还要打个问号。”北京市民马燕说。,
",2013-10-27,http://news.xinhuanet.com/energy/2013-10/27/c_125605430.htm,,雾霾袭来，应急预案能否应急？
"
品牌中国产业联盟,
,
,
,
,
,
,
",2014-08-01,http://www.jx.xinhuanet.com/mpmq/mqdt/2014-08/01/c_1111895719.htm,,低碳环保“风暴”来袭 绿色驾驶拒绝雾霾
"　　,　　,　　,                                                 ,　                                             　, ",2014-01-28,http://zz.wenming.cn/wmzz_xwzx/201301/t20130122_496931.html,,2012年度郑州市“文明市民标兵”候选人公示
"
,    本报讯 （记者 王建芳） 近日，长江源民族学校举行“保护母亲河”专题讲座，号召学生行动起来，共同保护母亲河。,    在讲座现场，自然之友会员、青藏高原生态保护网“可可西里环境观察员”、绿色江河协会志愿者、长江源民族学校环保指导员索南群沛老师利用多媒体教学设备将保护母亲河的主题及内容通过图片和文字的形式，以通俗生动的语言为学生们讲解了保护母亲河的重要意义。同时，号召广大师生从小事着眼，从点滴入手，从捡起身边的垃圾做起，加强环保意识，积极参与各项环保活动，争做环保好少年。,    长江源民族学校历来重视和加强对学生的环境教育，目前环境教育活动已经成为了学校德育教育的重要组成部分，每年的“世界环境日”、“地球日”、“世界水日”等重要日子，该校都会联系有关环保组织机构联合进行环境教育活动。此次讲座，让学生们深刻认识到保护母亲河的重要性，大家纷纷表示，今后要从保护好身边的一草一木做起，不乱扔垃圾，争当环保小卫士，保护母亲河。",2014-10-17,http://www.qh.xinhuanet.com/2014-10/17/c_1112873556.htm,,长江源民族学校举行“保护母亲河”专题讲座
"    新华网北京５月１３日电（记者黄燕 王学涛）作为跨国公司中绝无仅有的专职环境副总裁，加入苹果即将一周年的莉萨·杰克逊在这次来华出席一个高级别环境圆桌会议前夕，还参加了一个越洋电话会议，就某个尚处于创想阶段的“新事物”的环境影响发表意见。,    “那个‘新事物’也许永远不会诞生，只是个创意而已，但人们已经在考虑它可能产生的环境影响了。这让我认识到苹果对环境是怎样真心投入的。”曾在美国环境保护署工作２５年的杰克逊说。,    化学工程师出身的杰克逊是前任美国环保署署长，去年６月出任苹果负责环境策略的副总裁。她说，苹果将立身之本——创新同样用于环境问题，着眼于可再生能源和提高能效，应对污染和气候变化；在全价值链中不断减少产品中的有害物质，并努力提高资源利用率。,    她说，中国是苹果发展最快的市场，公司对中国的消费者与合作伙伴负有环境责任。自去年起，苹果在中国区的所有产品，均不再使用含有聚氯乙烯（ＰＶＣ）的线缆，以确保无论在生产还是回收环节，都不必担心因加工ＰＶＣ产生的有害物。,    依靠创新，苹果在其庞大的数据中心实现了百分百使用可再生能源，这意味着全球消费者用苹果产品下载应用或苹果与用户的互动，都不会造成空气污染或产生碳排放。,    同时，苹果的产品能效自２００８年以来平均提高了５７％，为使用者节省了大量能源。她举例说，在中国如果每天为苹果手机充一次电，一年的电费是２到４元人民币。,    今年世界地球日前夕，苹果宣布免费回收其所有二手产品。消费者可将弃用或价值不大的旧品，交给苹果零售店，由苹果进行“有责任的循环利用”，以免它们流入垃圾填埋场，造成环境污染。,    此举在电子产品回收通常收费的欧美受到关注，但在二手市场供需两旺的中国，有些“水土不服”，环保意义尚待凸显。,    杰克逊未直接回应是否会针对中国市场推出特别回收政策，但她表示，中国政府制定了非常雄心勃勃的资源循环计划，苹果希望与其合作，帮助消费者理解可以用负责任的方式处理废旧品。,    她说，苹果在其所及的９５％的国家和地区均开展了回收项目。“我们希望消费者了解，如果你的苹果产品坏了或没价值了，苹果仍想要回它。因为我们对自己的产品负有责任，不希望它终老于垃圾填埋场。我们懂得如何处理它，不会污染环境。”,    苹果官网显示，近２０年，苹果回收了约１９．１万吨电子设备，９成多并非苹果产品。,    公众环境研究中心（ＩＰＥ）主任马军说：“回收体系在国外已有所建立，期待苹果在中国也能引领建立这样的系统。我们无法强制人们做选择，但希望提供更环保的选择，并通过信息传播，让更多人了解不这样做的话，最终人人都是受害者。”,    相较４年前公布苹果等多家公司在华供应商存在环境问题时的情形，马军说苹果的供应链环境管理曾有较大问题，经过整改，现已居领先地位。,    “作为ＩＴ业的翘楚，苹果的努力产生了积极的导向作用，有一批品牌公司随之转变。”马军说。,    马军说，以往因为企业造成污染，社区与之对立，出现过围堵厂房道路的情况，地方政府也感到很棘手，事情似乎成了一个“死结”。现在，有品牌的加入，用市场手段推动环保，“死结”变得有解了。,    ２０１２年１月，苹果发布供应商年度报告，提到对１４家供应商开展环保特别审核，并推动其整改，同时一改过去不透露供应商的态度，公布了百余家供应商的总公司名称。苹果官网挂有这份名单。,    “对于苹果而言，这是一个姿态，表明它愿意让自己的供应链接受更多社会监督。”马军说。,    与苹果“不打不成交”的马军，如今用“密切、深度”来形容与苹果的合作。他的“污染地图”——政府发布、媒体披露的环保数据库，也成为苹果对其供应商进行环保审核、选择新供应商时的重要参考依据。,    事实上，自然之友、绿色江南、南京绿石、环友科技等环保组织均参与过苹果供应链的调研、沟通与审核。,    这５家组织去年发布报告确认，“苹果大幅提升透明度并开展绿色采购，成功撬动一批材料供应商实质性改进了环境表现”，希望苹果能将其推广至更多供应商，建议更多品牌和材料供应商能加以借鉴，推动绿化高污染的ＩＴ材料生产过程。,    杰克逊说，苹果的供应链深入到多个领域，虽然公司并不从事开矿和冶炼，但会追溯至矿山，将这部分碳排放也纳入到苹果的碳足迹中，努力从各方面减少对环境的影响。,    这也是马军认为苹果“非常领先”的一点：其环境管理不限于一级供应商，而是延伸至印刷电路板等材料供应环节。因为真正的污染，多出自上游。,    “在这方面，苹果做得最突出，”他说。ＩＰＥ和自然资源保护协会正在做的一份整体评分显示，苹果已名列前茅。,    对这家全球市值最高、７年卖出逾１０亿部手机、电脑、音乐游戏播放器的公司来说，任何环保小举措，都有可能带来巨大的正面效应。,    “延揽杰克逊这位资深环保人士引领苹果的环保工作，本身也反映出苹果在环境方面的追求。”马军说。",2014-05-13,http://news.xinhuanet.com/2014-05/13/c_1110666640.htm,,环保苹果策 马军为何点赞
"　　,　　,　　,                                                 ,　                                             　, ",2013-12-09,http://zz.wenming.cn/wmzz_xwzx/201301/t20130122_496931.html,,2012年度郑州市“文明市民标兵”候选人公示
"　　新华网北京６月２５日电（记者李金红、袁汝婷、王秀琼）“哗啦”一声，环卫工人一股脑儿将两个分类桶中的垃圾混合倒进垃圾车。,　　２４日清晨，目睹这一切的北京市民郑女士决定，以后再也不在家里做垃圾分类了：“在家分得好好的，运的时候又混了，我何必呢？”,　　分还是不分，相差巨大。垃圾混运给垃圾管理带来很大难度，加剧环境污染，并造成可循环资源的严重浪费。从２０００年起，北京、上海、南京等８个城市作为试点，开始试行垃圾分类。,　　然而，１４年过去了，这些城市多数垃圾分类仍然无法到位，症结究竟在哪？,　,　　以北京为例，垃圾分类活动于上世纪９０年代末期在各小区成长起来，并逐渐进入政府管理部门视野。,　　２０００年，北京被建设部确定为全国八个垃圾分类收集试点城市之一。此后七年，北京市政府主导组织垃圾分类宣传、社区人员集中培训、补助餐厨垃圾处理机等重点工作。,　　垃圾分类逐渐成为北京社区最“时髦”的活动。似乎一夜间，上百个社区开始行动，政府甚至将“厨余机”搬进了分类试点社区。,　　２００７年，民间环保组织“自然之友”走访１３个分类试点社区后发现，仅有一台厨余机在运转。志愿者张伯驹认为，物业承担运营费用、散发恶臭及居民花费更多时间等因素使厨余机最终“流产”。,　　第一阶段倡导的居民垃圾分类受挫后，相关部门将主要精力转向垃圾的大类粗分。２００７年后，北京居民小区垃圾分类桶由原先的四类（塑料、金属、纸张、其它）变为三类（厨余、可回收、其它）；到２００９年底，垃圾桶再次“变脸”为两类（厨余、其它）。,　　尽管垃圾桶多次分类，但在中端运输环节，分开的垃圾往往又“合”在了一起。在位于北京北六环外的阿苏卫垃圾综合处理中心，记者看到清运车里混装着易拉罐、碎玻璃等大量可回收物。,　　面对垃圾分类深感困惑的８０后刘晓冰并不知道，自己所在小区其实就是垃圾分类试点小区。２０１２年“自然之友”调研了北京６０个垃圾分类试点小区后发现，在检查的２４０个厨余垃圾桶中，３９％的厨余垃圾桶内垃圾完全混合，完全分开的厨余垃圾仅占１％。,　　试点至今，十多年过去了，可垃圾分类似乎仍在原地打转，被网民戏称为“比蜗牛还慢”。,　,　　事实上，我国城镇中一直活跃着一个垃圾分类群体——拾荒者。在大街小巷，在居民楼下，在垃圾填埋场附近，他们长年累月地分拣着包装盒、塑料甁、破旧家具……许多废弃物，经他们之手避免了被浪费的命运。但这股自发形成的分散力量，距离一个现代高效的分类回收体系还十分遥远。,　　记者调查发现，垃圾分类流程中利益相关方众多，由于缺少激励和协调机制，难以形成合力。用“自然之友”城市固体废弃物组项目负责人小竹的话说，要么“兴趣不大”，要么“睁一只眼、闭一只眼”。,　　——清运环节。分类运输增加成本，负责垃圾清运的环卫部门若无明确职责“宁可混装”。“环卫部门混运后或埋或烧，对如何利用其中的资源没有深入考虑。”中国再生资源回收利用协会副会长潘永刚认为，垃圾处理与资源回收利用应该是一体的。,　　——回收环节。小竹说：“受市场影响，当废品如橡胶等处于低价时无人问津。”记者发现，目前很多地方政府并没有利用“看得见的手”对垃圾减量予以补贴，分拣垃圾的人只能“一切向钱看”，挑肥拣瘦，而不会对垃圾分类尽心尽力。,　　——焚烧环节。垃圾焚烧厂是按焚烧发电的垃圾重量享受政府补贴的。根据国家发展改革委２０１２年通知，对以生活垃圾为原料的垃圾焚烧发电项目，均先按其入厂垃圾处理量折算成上网电量进行结算。长期研究垃圾处理的北京师范大学博士毛达说，此情况下焚烧厂首要考虑“吃饱”而非分类。,　　而在这些环节以外，还有一个利益相关方被忽视——产品生产者。,　　产品使用后的废弃物怎么回收，生产者最了解，可他们在垃圾管理中的权责利益并不清楚，自然也没有参与分类的动力。,　　比如电子产品废弃后，生产厂商是否需要对回收环节负责？毛达建议，可以建立生产者延伸责任制度，目前这一制度在我国只有相关的法律框架，没有实施细则。,　　,　　垃圾分类的问题究竟该由谁来管？,　　２０１３年，一些志愿者组成了一支“露天焚烧灭火队”，并制作电子地图标出北京市露天焚烧垃圾地点。地图上线后，不断有居民通过微博向他们举报身边的露天焚烧信息。,　　有一次，“灭火队”接到举报，北京郊区某村出现“情况”。怎么办？志愿者首先想到了城管部门，可对方答复：“我们只管点火的人，现在人跑了抓不到，你去找管垃圾的。”,　　志愿者又找到了负责垃圾清运的市政市容委员会。“我们只负责把垃圾运到那儿，点火烧垃圾我们管不着。”工作人员解释。,　　违规焚烧将产生大量有害气体，是不是请环保部门来管？“环保部门说，他们只负责监测污染，不负责监管焚烧行为。”志愿者们无奈地说。,　　最后，志愿者觉得垃圾中有大量可回收物，也许可以找找负责管理可回收物的商务部门。然而，对方却说焚烧污染了环境，“是环保部门的事”。,　　一位志愿者感叹：“一堆部门管不住一堆垃圾。”,　　这只是垃圾处理“九龙治水”困局的一个缩影。中国社科院中国循环经济与环境评估预测研究中心副主任杜欢政说，多部门管理的“交叉”，往往成了管理的“真空”。若分类、运输、处理等环节分散到不同部门管理，就会“铁路警察各管一段”，一旦某环节出现问题，整个链条就会断裂。,　　记者看到，在某垃圾分类试点市的生活垃圾分类网上，除了作为主管部门的市政市容委，在“市属委办局”中还有财政、规划、住建、商务等１３个部门与垃圾分类相关。,　　杜欢政认为，尽管各部门职能界限分明，但垃圾的流转过程是复合型的，需要多个部门共同管理。破解“九龙治水”困局关键在于打通顶层设计体系，厘清各部门职责分工。“如设立‘垃圾市长’，统筹一个部门管理，挤出‘真空’，形成从源头到终端的完整处理链条。”（参与采写：卢国强、史卫燕）",2014-06-25,http://news.xinhuanet.com/2014-06/25/c_1111312273.htm,,试点14年，垃圾分类缘何“比蜗牛还慢”？
"    “绿色中国年度人物”评选始创于2005年，由中国环境文化节组委会主办（组委会由中宣部、全国人大环资委、全国政协人资环委、环境保护部、文化部、国家新闻出版广电总局、共青团中央、中国人民解放军环保绿化委员会等八部委联合组成），联合国环境规划署特别支持，中国环境文化促进会承办。此奖项旨在激励在评选年度内为我国环保事业做出突出贡献的社会各界人士，鼓励公众为推进生态文明，落实科学发展观，建设资源节约型、环境友好型社会而努力奋斗。,    “绿色中国年度人物”评选作为我国首个由政府颁发的环保人物大奖，现已成功举办六届，引起社会各界人士的广泛关注与参与，具有深远的社会影响力和品牌美誉度,并在2009年底国家对中央单位评比达标表彰活动进行清理中得以保留，是为数不多的被保留的环保人物政府奖项之一，充分体现了其重要的社会意义和品牌价值。,    2005年首届“绿色中国年度人物”评选活动，引起了媒体和社会的广泛关注。绿色中国年度人物评选成为彰显公众意志和公众精神的绿色平台，为推动我国环保政策的公众参与奠定了基础。,    “2006绿色中国年度人物”评选活动更加具有广泛性、针对性和宣传性。颁奖盛典成为当年环保公益文化的突出亮点。,    “2007绿色中国年度人物”评选活动，首次综合利用广播、电视、网络、楼宇、列车等现代化传媒手段引导公众参与；首次增设反面人物的提名，引起公众强烈关注。,    “2008绿色中国年度人物”评选活动突出两大亮点：一是巨大自然灾害中的环保英雄；二是绿色奥运中的环保典范。此次评选将评选工作与学习实践科学发展观活动有机结合，把评选工作与公众动员和绿色宣传紧密联系。,    “2009绿色中国年度人物”评选，是在国家清理规范评比达标表彰活动后的首次评选，更加强化政府奖项的严肃性、权威度和公信力；突出候选人事迹的时效特征与公众参与特征；同时，坚持以“生态文明”为指向，通过树立环保典范，激励公众参与，推动环保历史性转变，积极探索中国环保新道路。,    “2010-2011绿色中国年度人物”评选，是在国家清理规范评比达标表彰活动后的第二次评选，也是首次将评选由一年举办一次改为两年举办一次，更加强调候选人事迹的突出性和典型性；强化主办单位与特别支持单位的参与力度，通过各地环保宣教中心、高校团委等单位发动更广泛人群参与；同时，充分利用微博等新颖的宣传方式，加大宣传力度，扩大宣传规模，收到了令人满意的效果。,  ,    梁丛诫 自然之友创办人、会长,    梁丽明 山西省太原市环境保护局局长,    田桂荣 河南省新乡市环保志愿者协会创始人,    王灿发 中国政法大学教授,    赵永新 人民日报记者, ,    宾度•罗哈尼 亚洲开发银行地区与可持续发展局局长,    杜少中 北京市环境保护局副局长,    黄 鸣 皇明太阳能集团有限公司董事长,    马 军 北京公众与环境研究中心主任,    柯 蓝 香港凤凰卫视主持人,    廖晓义 北京地球村环境文化中心负责人,    许兆君 黑龙江省伊春市市长、林业管理局局长,    杨 欣 四川绿色江河环保促进会会长,    绿色GDP课题组,    ,    柴 静 中央电视台《新闻调查》栏目记者,    冯小宁 著名导演,    霍岱珊 河南省沈丘县“淮河卫士”会长,    廖秀冬 奥组委环境顾问、前任香港环境运输及工务局局长,    施正荣 江苏省无锡尚德太阳能电力有限公司董事长兼CEO,    汪永晨 北京“绿家园志愿者”负责人,    张晓健 清华大学环境科学与工程系博士生导师,    张艺谋 著名导演,    赵希海 吉林红石林业局退休工人,    国家环保总局环评司,  ,    郭承站 国防大学校务部副部长、党委副书记,    郝吉明 中国工程院院士、清华大学环境与工程系教授,    吕 植 北京“山水自然保护中心”主任,    马和励 前联合国系统驻华协调员兼联合国开发计划署驻华代表,    郄建荣 法制日报主任记者,    谭 晶 青年歌唱家,    唐孝炎 中国工程院院士、北京大学环境科学系教授,    向晓钧 四川省什邡市环保局核与辐射管理科副科长,    兼环境监测站分析室主任,    余小萱 原北京奥组委工程和环境部副部长,    凤凰卫视 《中国江河水》节目组,   ,    孙 君 北京绿十字生态文化传播中心召集人,    李 超 辽宁省沈阳市环境保护局党组书记、局长,    徐留平 中国长安汽车集团董事长、总裁、长安汽车董事长,    马 中 中国人民大学环境学院院长,    惠志军 中央电视台主任编辑、记者,    清华大学学生绿色协会,  ,    白岩松 中央电视台节目主持人,    葛玉修 生态环保摄影家,    陈光标 江苏黄埔再生资源利用有限公司董事长,    袁学顺 山东省威海市大天鹅保护协会会长,    韩 红 青年歌唱家,    吴选辉 北京市朝阳循环经济产业园管理中心主任,    潘家华 中国社科院城市发展与环境研究所所长、研究员,    何发理 陕西省环境保护厅厅长,    陈小平 中国光大国际有限公司行政总裁,    湖南经济电视台《湘江母亲河——东方莱茵河之梦》报道组",2014-03-27,http://news.xinhuanet.com/energy/2014-03/27/c_126281725.htm,,“绿色中国年度人物”评选背景资料
"    新华网北京１０月２７日电（新华社“新华视点”记者）雾霾不时围城，空气污染加剧，引发市民担心。近日，东北、华北等城市出台有关雾霾的应急预案，区域联防协作机制已经启动。,    专家指出，由于我国呼吸系统疾病人数增加，人们对空气污染关注程度明显提升，特别是北方进入采暖季节，治污行动将面临更大挑战。,    ,    “汽车只占２０％，即使车不上路，也解决不了问题，不过小学生不用上课挺好！各地联动或许能减缓北京的空气污染，不过还要看成效。”北京市民马燕说。,    环保部数据显示，今年第三季度，全国７４个城市有７０个出现污染天气，１５个城市达标天数比例不足５０％。为了应对重度污染天气，华北多个城市出台《应急预案》，并且启动联防联控机制。,    在北京，如遇“红色预警日”，将实施机动车单双号限行，中小学、幼儿园停课，有关企业停产等“六停”措施。河北、天津等地区也出台了类似措施。,    但记者获悉，目前的应急措施，与民众期待“缓解污染”的目标可能相差较大。专家表示，有关应急预案只是极端气象条件下“减缓重污染恶化”的短期应急举措，并非雾霾治理的长远解决方案。,    不少人担心，如果措施不到位，可能会带来新的不便。日前，哈尔滨市遭遇重度雾霾天气，全市中小学停课。当地一些市民反映，接到通知时，孩子们已经到学校上课。,    北京的单双号限行措施也引起部分市民担心。“在预测未来３天持续出现‘严重污染’时才会启动，限行信息将通过多种渠道提前发布。”北京市环保局进行解释时坦言：“天气预报很困难，大气预报建立在气象预报的基础上，可能会更加困难。”,    “控制雾霾的努力值得肯定，但是如此困难的预测，今后落实情况如何，恐怕还要打个问号。”北京市民马燕说。,   ,    调查显示，机动车、燃煤、扬尘是当前影响空气环境质量的三大重要污染源。,    此番应急方案，机动车总量控制成为重要一环。如北京提出今后遇上空气重度污染时，将实施机动车单双号限行，到２０１７年，机动车总量控制在６００万辆内；又如山西省提出在２０１７年底淘汰全部黄标车。,    不过，专家认为，除了机动车污染等因素之外，工业产能对空气污染的贡献率可能更大，大气污染治理实质上是能源结构的改革，应急预案只能解决一部分污染问题。,    “从总体上看，大气污染必须进行综合治理，涉及工业、交通、能源、城市建设等污染问题也要同时治理，不能仅仅是应急措施。”武汉大学人口资源环境经济研究中心副主任刘传江说。,    日前，环保部与京津冀等六省区市政府签订大气污染防治目标责任书，并且发布《京津冀及周边地区落实大气污染防治行动计划实施细则》，确定“实施综合治理”、“强化污染物协同减排”、“统筹城市交通管理”、“防治机动车污染”、“调整产业结构”、“优化区域经济布局”等六方面任务。,    据环保部统计，第三季度京津冀地区空气质量平均超标天数比例为６２．５％，全国７４城市中污染最重的前１０位城市，有七个位于河北省，此外还有济南、天津和郑州。调查发现，上述城市分布着电力、钢铁、焦炭、水泥等大量工业企业。,    据分析，京津冀区域燃煤总量一年超过３．５亿吨，尽管北京占比不足７％，二氧化硫排放强度每平方公里８．５吨，是全国平均水平的３．７倍。,    专家指出，防治大气污染不能仅仅依赖限行、收拥堵费等措施，如果周边污染源控制不住，一阵风就会吹过来。如北京、太原等城市，皆三面环山，就像“簸箕”一样容易接受污染物排放的影响。,    ,    记者采访发现，当前的环境承载与污染排放的矛盾，是任何一个城市都不能回避的问题，而环境污染的原因也十分复杂。,    专家认为，只有重塑公民可持续发展的价值观和消费观，以及完善环保监督和惩罚机制，才能改变人们对环境污染的主观无意识及行为不自觉。,    华东师范大学社会学研究所所长文军表示，在越来越多的环保污染事件中，缺乏环保意识的公众既是环境受害者，又是环境加害者。不仅对雾霾危害的认知和主动防范显得漠然，而且不愿意停止破坏环境的消费行为。,    在许多城市，常住人口纪录不断刷新。例如北京，人口数量年均增加６０万，能源消费不断飙升，污染排放更加集中，日复一日，势必加剧雾霾的严重性和持续性。,    “中国传统‘天人合一’价值观和对自然的敬畏之心，这些年经济发展过程中被一些人遗忘了。”文军说，必须提高公民在环保事务中的参与度，鼓励环保类社会组织的发展。,    然而，值得注意的是，２１日提请全国人大常委会审议的环境保护法草案三审稿，将环境公益诉讼主体定义为“专门从事环境保护公益活动连续五年以上且信誉良好的全国性社会组织”。业内人士认为，这一修改因限制条件太多，诉讼主体范围看似扩大实则可能收窄，将会影响公众在环保事务上的参与度。,    中国民间环保组织“自然之友”理事李波等认为，加大对环境施害者的惩罚，不仅要对环境污染直接受害者进行赔偿，而且要健全相关公益诉讼制度，建议适度扩大环境公益诉讼组织范围。（记者陈刚、徐海波、周蕊、倪元锦）",2013-10-27,http://news.xinhuanet.com/local/2013-10/27/c_117887887.htm,,雾霾袭来，应急预案能否应急？
"
品牌中国产业联盟,
,
,    江铃汽车同国内多家知名媒体以及社会各界环保达人一道，通过低碳倡议及丰富有趣的互动、比赛，向上海这座城市和它的市民们发出了“绿色驾驶，拒绝雾霾”的邀请。,    为表彰上海站志愿者组织上海自然之友、同济大学绿色之路协会的志愿者为低碳环保作出的贡献，环保部宣教司新闻处调研员高慧霞、中国环境报记者部主任郭薇分别为他们颁发了“低碳先锋队”牌匾。,
,
,
,
,
",2014-08-01,http://www.jx.xinhuanet.com/mpmq/photonews/2014-08/01/c_1111895546.htm,,低碳环保“风暴”来袭 第三届江铃轻卡中国行开“驶”
"　　,　　2007年11月20日起，我国首批专门受理环保案件的环保法庭成立，它们是：贵阳市中级人民法院环境保护审判庭、清镇市人民法院环境保护法庭、无锡市中级人民法院环保审判庭……而昆明市中级人民法院环保审判庭，是云南第一个环保法庭，截至2009年，玉溪、曲靖等6个环保法庭也相继成立。,　　5年来，昆明中院环保法庭在环保民事和刑事案件的诉讼中可谓领全国之先，做了许多工作上的尝试，制订了一些行之有效的规范性文件，也成功审判了一批涉环保案件。,　　然而，5年仅有的6件公益诉讼案件，让环保审判陷入尴尬，公益诉讼困境亟待破题。,　　,　　古罗马时期最早出现了公益诉讼，当时的罗马法把诉讼分为公益诉讼、私益诉讼。20世纪，随着工业化的不断推进，西方社会由自由资本主义进入垄断资本主义时期，公益诉讼受到了广泛关注。美国的《清洁空气法》首次确定了环境公益诉讼制度，赋予所有公民提起公益诉讼的权利。在这之后，许多国家都相继制定了环境公益诉讼制度……,　　在中国，据有关方面统计，截至2012年6月，全国以独立建制的环保审判庭、环保法庭、环保合议庭等3种模式存在的环保法庭有77个。目前，全国环保法庭的数字已达153个以上。,　　“事实上是全国各地出现的几起影响重大的污染事件，再加上执政者较重视环境保护，在这样的背景下我们成立了环保审判法庭。”对于环保法庭的成立，现任昆明中院环保审判庭庭长的王向红介绍，昆明中院的环保法庭在成立之前，已经对这一模式进行过“初试”。,　　“成立之初，我们即注重公检法和当地环保行政机关建立一个切实可行并通力合作的联动机制，并制定出了相应的措施。”王向红说，昆明中院与昆明市检察院联合制定了《关于办理环境民事公益诉讼案件若干问题的意见（试行）》，同时与市环保局共同推动昆明市政府出台了《昆明市环境公益诉讼救济资金管理暂行办法》等规范性文件，首次对环境民事公益诉讼制度构建、程序设置、诉讼利益归属等重要问题作出规定。,
",2014-01-28,http://yn.xinhuanet.com/newscenter/2014-01/28/c_133079635.htm,,昆明中院环保法庭门庭冷落 5年仅6件公益诉讼案件
"    8日，第三本社会心态蓝皮书《中国社会心态研究报告(2014)》公布了2013年中国八大城市居民社会信任状况调查报告。蓝皮书由社科院社会学研究所社会心理研究中心发布。,    此次调查于去年11月进行，共获取了北京、哈尔滨、上海、郑州、武汉、广州、重庆、西安8个城市的2216份样本。结果显示，这些城市公众去年的社会总体信任水平得分为60.9分，回归到“尚可信任”的水平，重新回归到及格线以上，投票给“不太信任”和“非常不信任”的人数较2011年相比均减少了1.2%。,    这些城市中，广州被调查者的社会信任水平最高，为67.4分，西安、重庆、郑州3个中西部城市得分紧随其后。以武汉为代表的转型加大规模基建地区的2013年社会信任水平最差，仅有55.9分；北京与2011年调查相比，增幅在被调查城市中排名第一。,    在此次被调查的商业行业中，最不受信任的是旅游业和广告业。旅游业在各行各业社会信任普遍提升的大背景下，还继续减分，是商业机构中社会信任水平唯一不增反降的行业。在媒体领域，社交网站、商业公司的官方网站、购物网站等也未达到及格线，在所有媒体中社会信任水平最低，最高的则是中央电视台等传统媒体。,    哪些因素推动了社会信任水平提高？在蓝皮书罗列的因素中，包括政府形象好转、社会信任水平增强。,    据蓝皮书介绍，党的十八大以来，改进政府工作作风的举措提升了公众对政府的信任。与2011年相比，政府信任水平整体提升了0.4分，其中检察院信任水平得分提升最高。,    同时，政府工作作风的转变也改善了公务员形象。调查中，被访者对公务员的代表角色——法官、警察、政府官员的人际信任得分，均高于社会信任总体得分水平，起到加分作用。公众对政府渎职的感知也有所减轻，与2011年调查相比，虽仍属“严重”范围，但已逐步接近“不严重”的水平。蓝皮书建议，要持续开展政府廉政建设，深入推进反腐。,    通过对6省、120个县市、4669人的调查发现，有八成人愿意捐款给慈善组织。调查提供了3个选项，分别是红十字会、壹基金和自然之友，结果显示，有过半(56%)受访者选择捐款给红十字会。蓝皮书指出，这能够说明即使经历了“郭美美事件”，红十字会仍有一定的认可度。,    但值得注意的是，调查显示，大学及以上受教育程度的受访者，对红十字会的倾向，明显低于大专及以下受教育程度者。与此同时，他们对壹基金的偏好，又明显高于后者。蓝皮书分析，这可能和受教育程度较高的公众会使用更多的传媒手段，对壹基金更为熟悉有关。,    与捐款和做志愿者等慈善行为不同，蓝皮书指出，帮助陌生人是可能带有一定风险的慈善行为。调查显示，有近四成受访者认为在马路上扶起摔倒的老人后，自己可能被讹诈。 (记者 许路阳)",2014-10-09,http://www.sc.xinhuanet.com/content/2014-10/09/c_1112755449.htm,,中国社会心态报告出炉 担忧扶老人被讹
