content,published_at,link,word_frequency,title
can not load page,2014-04-22,http://news.xinhuanet.com/yzyd/energy/20140422/c_1110341019.htm,,"环保法拟加大违法责任 ""按日计罚""或突破处罚上限"
"    春节即将来临，返乡大军早已踏上归程。即使归乡的路再艰难，我们依然要回家——那里有我们的根。,    只是，那个地理意义上的家乡，以前在那儿，现在还在那儿，可我们似乎就是“回不去”了。我们“回不去”的那个家乡，又去了哪里？,    在阿拉善SEE公益机构和东方早报联合发起的“家乡去哪儿了”春节回家环保特别行动中，我们多多少少发现一些共同的端倪：机器的轰鸣取代了虫鸟的鸣叫，肮脏的污水流淌在曾经清澈的小溪里，刺鼻的雾霾过滤掉了带有青草味的空气……,    家乡一直在变，变得我们几乎不再认识，变得直到把我们都变成了异乡人。那个满载着乡愁、充满诗意的“家乡”好像安然地抽象成一个符号，活在了我们的记忆里，越来越不容易找到。,    活动发起人之一、SEE副秘书长郭霞，拿着旧版的天津地图，却再也找不到老家天津周边的湿地和小树林，也听不到鸟儿叽叽喳喳的叫声。,
,作 者：　　责任编辑： 樊小菲,Copyright © 2000-2013 XINHUANET.com All Rights 
Reserved.,
本站所刊登的新华社及新华网各种新闻﹑信息和各种专题专栏资料，均为新华网版权所有，未经协议授权禁止下载使用。
, | 
京公网安备：110000000015号 | , | , | ,
",2014-01-29,http://www.he.xinhuanet.com/news/2014-01/29/c_119177629.htm,,别让家乡只剩下一个寡淡的地理名称 那里有我们的根
"　　,   ,    草案：企业事业单位和其他生产经营者违法排放污染物，受到罚款处罚，被责令整改，拒不改正的，依法作出处罚决定的行政机关可以自责令改正之日的次日起，按照原处罚数额按日连续处罚。,    前款规定的罚款处罚，依照有关法律法规按照防治污染设施的运行成本、违法行为造成的直接损失或者违法所得等因素确定的规定执行。,    地方性法规可以根据环境保护的市级需要，增加第一款规定的按日连续处罚的违法行为的种类。,    解读：环保法草案此前的审议中对按日计罚已经作出规定，但与此前相比，此次审议的草案在按日计罚的种类和数额上有所改变。,    按照法律规定，对违法排放污染物的行为受到处罚的，都可以实行按日计罚。按日计罚的对象即为违法排放的污染物，处罚对象虽然已经比较宽泛，但是地方政府仍然会对有一些排放的污染物无法处罚。全国人大法律委员会表示，此次审议的草案又进一步规定给地方性法规放权，使地方性法规可以增加按日计罚的种类。,    在此前审议中，还有不少代表反映，原来法律的处罚额比较低，而且都是具体数额，并且设定了处罚上限。,    据悉，此次规定可以“按照原处罚额来进行按日计罚”则突破了上限的限制。全国人大法律委员会表示，下一步在修改专门的法律时还要在这方面进一步作出修改，这些有关法律法规应当按照防治污染设施的运行成本、违法行为造成的直接损失或者违法所得等因素来确定它的罚款额。,    草案同时明确，在草案提出的按日计罚规定中的罚款处罚，要依照有关法律法规按照防治污染设施的运行成本、违法行为造成的直接损失或者违法所得等因素确定的规定执行。地方性法规可以根据环境保护的实际需要，增加按日连续处罚的违法行为的种类。,   ,    草案：企业事业单位和其他生产经营者违反法律法规规定排放污染物，造成或可能造成严重污染的，县级以上人民政府环境保护主管部门和其他负有环境保护监督管理职责的部门，可以查封、扣押造成污染物排放的设施、设备。,    解读：据全国人大法律委员会介绍，环境保护部和一些地方提出，此前的环保法修订草案关于可以依照法律法规查封、扣押违法排放污染物的设施、设备的规定过于原则，而目前有关污染防治的单行法律尚无相应规定，建议环保法作出明确具体规定。,    中国政法大学环境资源保护法学教授曹明德表示，过去很多地方环保部门在查验违法行为的时候，发现排污只能申请人民政府查封设备。对违法排污行为缺乏具体有效的措施，甚至由于不是公安部门，连让对方出具身份证的权力都没有，对方糊弄说主管领导不在，环保部门也只能作罢。他认为，新规让环保部门在执法中更有主动性，能有力地遏制排污。,    此外，草案明确了环境监察机构的法律地位。规定环境保护主管部门委托的环境监察机构，有权对排放污染物的企业事业单位和其他生产经营者进行现场检查。,    草案还增加规定，对情节严重的环境违法行为适用行政拘留，对有弄虚作假行为的环境监测机构以及环境监测设备和防治污染设施维护、运营机构规定承担连带责任。,   ,    草案：未完成国家确定的环境质量目标的地区，应当暂停审批其新增重点污染物排放总量的建设项目环境影响评价文件。,    解读：此前审议的环保法草案规定，对超过重点污染物排放总量控制指标的地区，省级以上的环境保护主管部门可以进行区域限批。,    全国人大法律委员会表示，这次根据有关方面的意见，进一步增加了重点污染物总量控制制度增加区域限批的约束性指标。“没有完成国家确定的环境质量目标的地区，应该暂停审批。”,    中国政法大学环境资源保护法学教授曹明德认为，“大气十条”出台后，环保部代表国务院与各地签署了大气治理的“军令状”，并表示要问责，但并没有法律上的具体规定。而此次，将环境质量目标作为区域限批条件，将更有利于各地环境质量目标的完成。,    曹明德说：“据我了解，这一条规定是环保部特别提出要加上的，这条规定赋予环保部与各地对抗的底气。”,    全国人大法律委员会也表示，按照新规，根据环保部代表国务院和有关省份签订的环境质量目标，如果地方在某一年或者某五年没有达到环境质量目标的话，也可以实行区域限批，各个地方政府达不到协议的话，这个区域的项目就不能上马。本版文/本报记者 邹春霞,   ,    此次草案规定，对污染环境、破坏生态、损害社会公共利益的行为，符合下列条件的社会组织可以向人民法院提起诉讼：（一）依法在设区的市级以上人民政府民政部门登记；（二）专门从事环境保护公益活动连续五年以上且信誉良好。,  ,    其实，环境公益诉讼主体资格，在环保法修订中，历经波折。,    此前，环保部提交的建议稿中，环境公益诉讼主体为登记的环保社团，正式进入审议的草案中，“环境公益诉讼”在二审时回归，主体为“中华环保联合会以及在省、自治区、直辖市设立的环保联合会”；三审扩大至“依法在国务院民政部门登记、专门从事环境保护公益活动连续五年以上且信誉良好的全国性社会组织”。,    有关环保法专家透露，根据有关方面的意见和建议，经过相关部门的研究，此次草案进一步扩大了公益诉讼的主体范围。,    环保法专家说，首先要肯定公益诉讼是公众参与环境治理的一个很重要的措施，原来还有一些意见认为公益诉讼主体的社会组织放在省一级就可以了，现在进一步下放，放到设区的市级，这等于是往前走了两步，是更大的一种进步。,  ,    “确实放宽了很多。”著名民间环保组织“自然之友”公众参与项目协调员葛枫，得知此次审议的草案对环境公益诉讼主体规定后说。此前，葛枫所在的“自然之友”，一直因认为环保法中环境公益诉讼主体过窄，不断寄信全国人大法工委呼吁放宽。,    不过，葛枫对上述规定仍有疑惑：设区的市级以上人民政府民政部门登记，其中“市”具体如何界定？这让她没法判断“自然之友”是否有资格。,    她认为：“这个法条没有考虑直辖市、单列市这样的行政级别。北京是直辖市，朝阳区应该跟地级市的行政级别是一样的，而不是跟保定市下属的区一样的。”,    如果仅按规定字面意思，在朝阳区民政局登记的“自然之友”依然不具有提起环境公益诉讼的资格，但在同级别的保定市民政部门注册的环保组织，则有可能获得公益诉讼资格。,    “建议改为‘地级市’，尺度就统一了，保定市，朝阳区、丰台区就都一样。”中国政法大学环境资源保护法学教授曹明德指出，“市的概念最容易混乱，市，有县级市，有地级市，有省级市，还有直辖市”，所以草案中，应该明确“市”的级别。",2014-04-22,http://news.xinhuanet.com/2014-04/22/c_1110340866.htm,,环保法拟进一步加大环境违法责任 “按日计罚”拟突破处罚上限
"　　春节即将来临，返乡大军早已踏上归程。即使归乡的路再艰难，我们依然要回家——那里有我们的根。,　　只是，那个地理意义上的家乡，以前在那儿，现在还在那儿，可我们似乎就是“回不去”了。我们“回不去”的那个家乡，又去了哪里？,　　在阿拉善SEE公益机构和东方早报联合发起的“家乡去哪儿了”春节回家环保特别行动中，我们多多少少发现一些共同的端倪：机器的轰鸣取代了虫鸟的鸣叫，肮脏的污水流淌在曾经清澈的小溪里，刺鼻的雾霾过滤掉了带有青草味的空气……,
,作 者： 宣金学　　责任编辑： 赵博,Copyright © 2000-2013 XINHUANET.com All Rights 
Reserved.,
本站所刊登的新华社及新华网各种新闻﹑信息和各种专题专栏资料，均为新华网版权所有，未经协议授权禁止下载使用。
, | 
京公网安备：110000000015号 | , | , | ,
",2014-01-29,http://www.he.xinhuanet.com/gongyi/2014-01/29/c_119177598.htm,,“家乡去哪儿了” 别只剩一个地理名称
"　　,   ,    草案：企业事业单位和其他生产经营者违法排放污染物，受到罚款处罚，被责令整改，拒不改正的，依法作出处罚决定的行政机关可以自责令改正之日的次日起，按照原处罚数额按日连续处罚。,    前款规定的罚款处罚，依照有关法律法规按照防治污染设施的运行成本、违法行为造成的直接损失或者违法所得等因素确定的规定执行。,    地方性法规可以根据环境保护的市级需要，增加第一款规定的按日连续处罚的违法行为的种类。,    解读：环保法草案此前的审议中对按日计罚已经作出规定，但与此前相比，此次审议的草案在按日计罚的种类和数额上有所改变。,    按照法律规定，对违法排放污染物的行为受到处罚的，都可以实行按日计罚。按日计罚的对象即为违法排放的污染物，处罚对象虽然已经比较宽泛，但是地方政府仍然会对有一些排放的污染物无法处罚。全国人大法律委员会表示，此次审议的草案又进一步规定给地方性法规放权，使地方性法规可以增加按日计罚的种类。,    在此前审议中，还有不少代表反映，原来法律的处罚额比较低，而且都是具体数额，并且设定了处罚上限。,    据悉，此次规定可以“按照原处罚额来进行按日计罚”则突破了上限的限制。全国人大法律委员会表示，下一步在修改专门的法律时还要在这方面进一步作出修改，这些有关法律法规应当按照防治污染设施的运行成本、违法行为造成的直接损失或者违法所得等因素来确定它的罚款额。,    草案同时明确，在草案提出的按日计罚规定中的罚款处罚，要依照有关法律法规按照防治污染设施的运行成本、违法行为造成的直接损失或者违法所得等因素确定的规定执行。地方性法规可以根据环境保护的实际需要，增加按日连续处罚的违法行为的种类。,   ,    草案：企业事业单位和其他生产经营者违反法律法规规定排放污染物，造成或可能造成严重污染的，县级以上人民政府环境保护主管部门和其他负有环境保护监督管理职责的部门，可以查封、扣押造成污染物排放的设施、设备。,    解读：据全国人大法律委员会介绍，环境保护部和一些地方提出，此前的环保法修订草案关于可以依照法律法规查封、扣押违法排放污染物的设施、设备的规定过于原则，而目前有关污染防治的单行法律尚无相应规定，建议环保法作出明确具体规定。,    中国政法大学环境资源保护法学教授曹明德表示，过去很多地方环保部门在查验违法行为的时候，发现排污只能申请人民政府查封设备。对违法排污行为缺乏具体有效的措施，甚至由于不是公安部门，连让对方出具身份证的权力都没有，对方糊弄说主管领导不在，环保部门也只能作罢。他认为，新规让环保部门在执法中更有主动性，能有力地遏制排污。,    此外，草案明确了环境监察机构的法律地位。规定环境保护主管部门委托的环境监察机构，有权对排放污染物的企业事业单位和其他生产经营者进行现场检查。,    草案还增加规定，对情节严重的环境违法行为适用行政拘留，对有弄虚作假行为的环境监测机构以及环境监测设备和防治污染设施维护、运营机构规定承担连带责任。,   ,    草案：未完成国家确定的环境质量目标的地区，应当暂停审批其新增重点污染物排放总量的建设项目环境影响评价文件。,    解读：此前审议的环保法草案规定，对超过重点污染物排放总量控制指标的地区，省级以上的环境保护主管部门可以进行区域限批。,    全国人大法律委员会表示，这次根据有关方面的意见，进一步增加了重点污染物总量控制制度增加区域限批的约束性指标。“没有完成国家确定的环境质量目标的地区，应该暂停审批。”,    中国政法大学环境资源保护法学教授曹明德认为，“大气十条”出台后，环保部代表国务院与各地签署了大气治理的“军令状”，并表示要问责，但并没有法律上的具体规定。而此次，将环境质量目标作为区域限批条件，将更有利于各地环境质量目标的完成。,    曹明德说：“据我了解，这一条规定是环保部特别提出要加上的，这条规定赋予环保部与各地对抗的底气。”,    全国人大法律委员会也表示，按照新规，根据环保部代表国务院和有关省份签订的环境质量目标，如果地方在某一年或者某五年没有达到环境质量目标的话，也可以实行区域限批，各个地方政府达不到协议的话，这个区域的项目就不能上马。本版文/本报记者 邹春霞,   ,    此次草案规定，对污染环境、破坏生态、损害社会公共利益的行为，符合下列条件的社会组织可以向人民法院提起诉讼：（一）依法在设区的市级以上人民政府民政部门登记；（二）专门从事环境保护公益活动连续五年以上且信誉良好。,  ,    其实，环境公益诉讼主体资格，在环保法修订中，历经波折。,    此前，环保部提交的建议稿中，环境公益诉讼主体为登记的环保社团，正式进入审议的草案中，“环境公益诉讼”在二审时回归，主体为“中华环保联合会以及在省、自治区、直辖市设立的环保联合会”；三审扩大至“依法在国务院民政部门登记、专门从事环境保护公益活动连续五年以上且信誉良好的全国性社会组织”。,    有关环保法专家透露，根据有关方面的意见和建议，经过相关部门的研究，此次草案进一步扩大了公益诉讼的主体范围。,    环保法专家说，首先要肯定公益诉讼是公众参与环境治理的一个很重要的措施，原来还有一些意见认为公益诉讼主体的社会组织放在省一级就可以了，现在进一步下放，放到设区的市级，这等于是往前走了两步，是更大的一种进步。,  ,    “确实放宽了很多。”著名民间环保组织“自然之友”公众参与项目协调员葛枫，得知此次审议的草案对环境公益诉讼主体规定后说。此前，葛枫所在的“自然之友”，一直因认为环保法中环境公益诉讼主体过窄，不断寄信全国人大法工委呼吁放宽。,    不过，葛枫对上述规定仍有疑惑：设区的市级以上人民政府民政部门登记，其中“市”具体如何界定？这让她没法判断“自然之友”是否有资格。,    她认为：“这个法条没有考虑直辖市、单列市这样的行政级别。北京是直辖市，朝阳区应该跟地级市的行政级别是一样的，而不是跟保定市下属的区一样的。”,    如果仅按规定字面意思，在朝阳区民政局登记的“自然之友”依然不具有提起环境公益诉讼的资格，但在同级别的保定市民政部门注册的环保组织，则有可能获得公益诉讼资格。,    “建议改为‘地级市’，尺度就统一了，保定市，朝阳区、丰台区就都一样。”中国政法大学环境资源保护法学教授曹明德指出，“市的概念最容易混乱，市，有县级市，有地级市，有省级市，还有直辖市”，所以草案中，应该明确“市”的级别。",2014-04-22,http://news.xinhuanet.com/legal/2014-04/22/c_1110340866.htm,,环保法拟进一步加大环境违法责任 “按日计罚”拟突破处罚上限
"　　春节即将来临，返乡大军早已踏上归程。即使归乡的路再艰难，我们依然要回家——那里有我们的根。,　　只是，那个地理意义上的家乡，以前在那儿，现在还在那儿，可我们似乎就是“回不去”了。我们“回不去”的那个家乡，又去了哪里？,　　在阿拉善SEE公益机构和东方早报联合发起的“家乡去哪儿了”春节回家环保特别行动中，我们多多少少发现一些共同的端倪：机器的轰鸣取代了虫鸟的鸣叫，肮脏的污水流淌在曾经清澈的小溪里，刺鼻的雾霾过滤掉了带有青草味的空气……,　　家乡一直在变，变得我们几乎不再认识，变得直到把我们都变成了异乡人。那个满载着乡愁、充满诗意的“家乡”好像安然地抽象成一个符号，活在了我们的记忆里，越来越不容易找到。,　　活动发起人之一、SEE副秘书长郭霞，拿着旧版的天津地图，却再也找不到老家天津周边的湿地和小树林，也听不到鸟儿叽叽喳喳的叫声。,　　作家“影子先生”找不到家乡那幅“素淡的水墨画”了：碧绿的溪水，青色的沙滩，岸边飘荡着毛茸茸的芦苇。现在，小溪被造纸厂的污水染黄，最终干涸了。从前的旷野盖满了林立的楼房，芦苇也早没了，还剩下的“也许只有那不再碧蓝的天空”。 ,　　在外打拼和生活的人们，往往忙着抢购口罩和净化器，关心孩子、水和空气，无意中忽略了曾经的家乡，以及家乡的父母和那曾经清澈的河与天空。只有每次回家，才能在一些细节中，体味故乡的丢失、扭曲、沦陷、屈服与抗争。,　　公众环境研究中心的负责人马军说：“相比于大城市的人们，老家的人们太缺乏对这种环境变迁的表达能力。”故土那些知识缺乏、环境意识相对淡薄的人们，面对家乡环境的污染、生态的恶化，往往不会进行充分的抗争，更多是习惯和隐忍。,　　正如我们在网络上见到最多的，是北京上海的雾霾，城市的水污染和废弃物排放，地方性环境污染问题则往往难以成为公众关注的议题。,　　但是，很多人依然在作着自己的努力，试图去寻找和拯救，就像在“家乡去哪儿了”这个活动中，人们表现出的急切与期待。郭霞觉得，有必要把环境保护的问题回归到人与环境的关系与情感中来。“一提‘环保’，好像就高大上了，离公众太远。”她说，“我们想趁过年回家这个机会，唤起人们对家乡环境的关注。”,　　已经有不少人行动起来。SEE的一家会员企业，号召自己公司在20个城市的6万多名员工参与到这项活动中去。民间环保组织“自然之友”、世界自然基金会也在第一时间响应这一活动，号召人们“举起手机，保卫家乡”。,　　我们期待，它能形成一条更为畅通的渠道，来放大故乡的人们对于保护家乡环境的呼吁和抗争的声音。我们更期待，我们魂牵梦萦的家乡，不要只剩下一个寡淡的地理名称，却失去了它应蕴含的内核。,　　那些儿时嬉戏的池塘，池塘边的一棵歪脖树，抑或树旁边一段老城墙，都可能会构成每个人对家乡所描绘的图景。这些我们曾经熟悉的环境若不在了，甚至变成一潭死水、一块污地，不知那些漂泊的乡愁该如何安放。,　　在去年的中央城镇化工作会议上，一句感性的表述引起人们广泛的关注：城镇建设要融入现代元素，更要保护和弘扬传统优秀文化，延续城市历史文脉；要依托现有山水脉络等独特风光，让城市融入大自然，让居民望得见山、看得见水、记得住乡愁。,　　“记得住乡愁”这样感性的文字出现在官方重要会议的文件里，着实不多见。举起手机，保卫家乡的环境，也是在守卫那些属于人们的乡愁。,　　德国诗人荷尔德林曾说：人类充满劳绩，但还诗意地栖居于大地之上。但愿，永远不要有这样一次，我们回到家乡，只是为了赶在它被下葬之前，去看望一眼。但愿我们的家乡，不只活在我们的记忆里。(宣金学)",2014-01-29,http://www.cq.xinhuanet.com/2014-01/29/c_119177476.htm,,那里有我们的根别让家乡只剩下一个寡淡的地理名称
can not load page,2014-04-22,http://news.xinhuanet.com/yzyd/local/20140422/c_1110340224.htm,,环保法拟加大环境违法责任 按日计罚突破处罚上限
"原标题：那里有我们的根别让家乡只剩下一个寡淡的地理名称,春节即将来临，返乡大军早已踏上归程。即使归乡的路再艰难，我们依然要回家——那里有我们的根。,
只是，那个地理意义上的家乡，以前在那儿，现在还在那儿，可我们似乎就是“回不去”了。我们“回不去”的那个家乡，又去了哪里？
,
在阿拉善SEE公益机构和东方早报联合发起的“家乡去哪儿了”春节回家环保特别行动中，我们多多少少发现一些共同的端倪：机器的轰鸣取代了虫鸟的鸣叫，肮脏的污水流淌在曾经清澈的小溪里，刺鼻的雾霾过滤掉了带有青草味的空气……
,
家乡一直在变，变得我们几乎不再认识，变得直到把我们都变成了异乡人。那个满载着乡愁、充满诗意的“家乡”好像安然地抽象成一个符号，活在了我们的记忆里，越来越不容易找到。
,
活动发起人之一、SEE副秘书长郭霞，拿着旧版的天津地图，却再也找不到老家天津周边的湿地和小树林，也听不到鸟儿叽叽喳喳的叫声。
,
作家“影子先生”找不到家乡那幅“素淡的水墨画”了：碧绿的溪水，青色的沙滩，岸边飘荡着毛茸茸的芦苇。现在，小溪被造纸厂的污水染黄，最终干涸了。从前的旷野盖满了林立的楼房，芦苇也早没了，还剩下的“也许只有那不再碧蓝的天空”。
,
在外打拼和生活的人们，往往忙着抢购口罩和净化器，关心孩子、水和空气，无意中忽略了曾经的家乡，以及家乡的父母和那曾经清澈的河与天空。只有每次回家，才能在一些细节中，体味故乡的丢失、扭曲、沦陷、屈服与抗争。
,
公众环境研究中心的负责人马军说：“相比于大城市的人们，老家的人们太缺乏对这种环境变迁的表达能力。”故土那些知识缺乏、环境意识相对淡薄的人们，面对家乡环境的污染、生态的恶化，往往不会进行充分的抗争，更多是习惯和隐忍。
,
正如我们在网络上见到最多的，是北京上海的雾霾，城市的水污染和废弃物排放，地方性环境污染问题则往往难以成为公众关注的议题。
,
但是，很多人依然在作着自己的努力，试图去寻找和拯救，就像在“家乡去哪儿了”这个活动中，人们表现出的急切与期待。郭霞觉得，有必要把环境保护的问题回归到人与环境的关系与情感中来。“一提‘环保’，好像就高大上了，离公众太远。”她说，“我们想趁过年回家这个机会，唤起人们对家乡环境的关注。”
,
已经有不少人行动起来。SEE的一家会员企业，号召自己公司在20个城市的6万多名员工参与到这项活动中去。民间环保组织“自然之友”、世界自然基金会也在第一时间响应这一活动，号召人们“举起手机，保卫家乡”。
,
我们期待，它能形成一条更为畅通的渠道，来放大故乡的人们对于保护家乡环境的呼吁和抗争的声音。我们更期待，我们魂牵梦萦的家乡，不要只剩下一个寡淡的地理名称，却失去了它应蕴含的内核。
,
那些儿时嬉戏的池塘，池塘边的一棵歪脖树，抑或树旁边一段老城墙，都可能会构成每个人对家乡所描绘的图景。这些我们曾经熟悉的环境若不在了，甚至变成一潭死水、一块污地，不知那些漂泊的乡愁该如何安放。
,
在去年的中央城镇化工作会议上，一句感性的表述引起人们广泛的关注：城镇建设要融入现代元素，更要保护和弘扬传统优秀文化，延续城市历史文脉；要依托现有山水脉络等独特风光，让城市融入大自然，让居民望得见山、看得见水、记得住乡愁。
,
“记得住乡愁”这样感性的文字出现在官方重要会议的文件里，着实不多见。举起手机，保卫家乡的环境，也是在守卫那些属于人们的乡愁。
,
德国诗人荷尔德林曾说：人类充满劳绩，但还诗意地栖居于大地之上。但愿，永远不要有这样一次，我们回到家乡，只是为了赶在它被下葬之前，去看望一眼。但愿我们的家乡，不只活在我们的记忆里。(宣金学)
",2014-01-29,http://news.xinhuanet.com/2014-01/29/c_119177180.htm,,那里有我们的根别让家乡只剩下一个寡淡的地理名称
"
",2014-04-21,http://news.xinhuanet.com/energy/2014-04/21/c_126412850.htm,,“2012-2013绿色中国年度人物”评选提名人名单
can not load page,2014-01-29,http://news.xinhuanet.com/yzyd/edu/20140129/c_119175568.htm,,那里有我们的根别让家乡只剩下一个寡淡的地理名称
"
",2014-04-18,http://news.xinhuanet.com/energy/2014-04/18/c_126407882.htm,,“2012-2013绿色中国年度人物”评选提名人名单
"    春节即将来临，返乡大军早已踏上归程。即使归乡的路再艰难，我们依然要回家——那里有我们的根。,    只是，那个地理意义上的家乡，以前在那儿，现在还在那儿，可我们似乎就是“回不去”了。我们“回不去”的那个家乡，又去了哪里？,    在阿拉善SEE公益机构和东方早报联合发起的“家乡去哪儿了”春节回家环保特别行动中，我们多多少少发现一些共同的端倪：机器的轰鸣取代了虫鸟的鸣叫，肮脏的污水流淌在曾经清澈的小溪里，刺鼻的雾霾过滤掉了带有青草味的空气……,    家乡一直在变，变得我们几乎不再认识，变得直到把我们都变成了异乡人。那个满载着乡愁、充满诗意的“家乡”好像安然地抽象成一个符号，活在了我们的记忆里，越来越不容易找到。,    活动发起人之一、SEE副秘书长郭霞，拿着旧版的天津地图，却再也找不到老家天津周边的湿地和小树林，也听不到鸟儿叽叽喳喳的叫声。,    作家“影子先生”找不到家乡那幅“素淡的水墨画”了：碧绿的溪水，青色的沙滩，岸边飘荡着毛茸茸的芦苇。现在，小溪被造纸厂的污水染黄，最终干涸了。从前的旷野盖满了林立的楼房，芦苇也早没了，还剩下的“也许只有那不再碧蓝的天空”。,    在外打拼和生活的人们，往往忙着抢购口罩和净化器，关心孩子、水和空气，无意中忽略了曾经的家乡，以及家乡的父母和那曾经清澈的河与天空。只有每次回家，才能在一些细节中，体味故乡的丢失、扭曲、沦陷、屈服与抗争。,    公众环境研究中心的负责人马军说：“相比于大城市的人们，老家的人们太缺乏对这种环境变迁的表达能力。”故土那些知识缺乏、环境意识相对淡薄的人们，面对家乡环境的污染、生态的恶化，往往不会进行充分的抗争，更多是习惯和隐忍。,    正如我们在网络上见到最多的，是北京上海的雾霾，城市的水污染和废弃物排放，地方性环境污染问题则往往难以成为公众关注的议题。,    但是，很多人依然在作着自己的努力，试图去寻找和拯救，就像在“家乡去哪儿了”这个活动中，人们表现出的急切与期待。郭霞觉得，有必要把环境保护的问题回归到人与环境的关系与情感中来。“一提‘环保’，好像就高大上了，离公众太远。”她说，“我们想趁过年回家这个机会，唤起人们对家乡环境的关注。”,    已经有不少人行动起来。SEE的一家会员企业，号召自己公司在20个城市的6万多名员工参与到这项活动中去。民间环保组织“自然之友”、世界自然基金会也在第一时间响应这一活动，号召人们“举起手机，保卫家乡”。,    我们期待，它能形成一条更为畅通的渠道，来放大故乡的人们对于保护家乡环境的呼吁和抗争的声音。我们更期待，我们魂牵梦萦的家乡，不要只剩下一个寡淡的地理名称，却失去了它应蕴含的内核。,    那些儿时嬉戏的池塘，池塘边的一棵歪脖树，抑或树旁边一段老城墙，都可能会构成每个人对家乡所描绘的图景。这些我们曾经熟悉的环境若不在了，甚至变成一潭死水、一块污地，不知那些漂泊的乡愁该如何安放。,    在去年的中央城镇化工作会议上，一句感性的表述引起人们广泛的关注：城镇建设要融入现代元素，更要保护和弘扬传统优秀文化，延续城市历史文脉；要依托现有山水脉络等独特风光，让城市融入大自然，让居民望得见山、看得见水、记得住乡愁。,    “记得住乡愁”这样感性的文字出现在官方重要会议的文件里，着实不多见。举起手机，保卫家乡的环境，也是在守卫那些属于人们的乡愁。,    德国诗人荷尔德林曾说：人类充满劳绩，但还诗意地栖居于大地之上。但愿，永远不要有这样一次，我们回到家乡，只是为了赶在它被下葬之前，去看望一眼。但愿我们的家乡，不只活在我们的记忆里。宣金学",2014-01-29,http://news.xinhuanet.com/2014-01/29/c_119174946.htm,,别让家乡只剩下一个寡淡的地理名称
no p tag,2014-04-07,http://news.xinhuanet.com/video/2014-04/07/c_126363584.htm,,2014年04月07《最新播报》（晚间版）
