content,published_at,link,word_frequency,title
"节目在海外主流媒体平台播出后，收到了很多积极的反馈。例如美国好莱坞著名制片人迈克•麦德沃评论道：“《中国面临的挑战》通过很多普通人的故事，将中国具象地呈现在美国观众面前，这个片子值得美国领导人好好看一下，也足以扫除那些关于中国的陈词滥调了。”德国观众也在北威州电视台的网站上给节目打了最高分——五颗星。,此外，节目还引起主流平面媒体的关注。从2012年9月14日起，《中国日报》欧洲版连续5周刊登了库恩先生撰写的专栏文章，均以《中国面临的挑战》的内容为基础改写而成。《中国日报》美洲版、新华社等也分别刊登相关文章。,
,
",2013-06-24,http://news.xinhuanet.com/zgjx/2013-06/24/c_132481505.htm,,GJ电视系列、连续、组合:中国面临的挑战
"　　志愿服务作为一项自愿无偿为社会服务的崇高事业，已经成为社会主义精神文明和公民道德建设的一项重要内容。近年来，黄石市志愿者协会本着“奉献、友爱、互助、进步”的志愿服务理念，坚持服务社会、帮助他人，紧紧围绕党政中心工作大局开展志愿服务，通过参与城市文明创建、关爱农民工子女、助残、服务大型节会等志愿行动，为服务地方经济社会发展、构建和谐社会做出了积极贡献，得到了社会的一致好评。 ,
　　一、加强队伍建设，完善志愿服务体系 ,
　　1995年3月4日，黄石成立志愿者服务总队，2009年8月正式注册更名为黄石市志愿者协会。十五年来，我们始终以着力推进志愿服务工作制度化、社会化、事业化为目标，切实加强志愿者队伍建设，完善志愿服务组织体系。 ,
　　一是积极加强志愿者注册工作。我们严格按照《中国青年志愿者注册管理办法（试行）》的规定，认真做好志愿者注册登记表、服务项目登记表、注册简明登记表及相关资料的管理工作，建立规范的注册志愿者档案，通过完善网上注册、加强基层服务建设等措施，在方便注册和方便服务两个方面下功夫，同时注重抓好志愿者的教育、培训、管理、维权等各项工作，注重发挥骨干志愿者的影响和带头作用，吸引更多青年参与，影响更多的人加入到志愿服务的行列。 ,
　　二是积极加强志愿者组织建设。我们积极发挥青年主导作用，争取有关部门和社会各界的支持，调动社会各方面力量广泛参与志愿服务，进一步建立健全了志愿者组织，切实履行了组织、协调、管理和指导职能，保障志愿服务工作的有序运转。先后建立各级青年志愿者协会、青年志愿者服务站、青年志愿者服务队等志愿者队伍1000余支，能够长期开展志愿服务活动的专业化、规范化志愿者服务队近100支，便民服务点100多个，扶贫济困“一助一”结对1000余对，同时建立“手拉手”学校50多个，截至目前，全市已经注册志愿者12万多人，平均每年新增注册志愿者达1万人，形成了比较完善稳定的志愿者服务体系。截止2009年底，全市累计已有233万人次以上的青年在扶贫开发、社区服务、环境保护、大型活动、抢险救灾等领域向社会提供了超过了1260万小时的志愿服务。 ,
　　三是积极培育社会志愿服务团队。在城市文明创建工作中，我们十分重视整合发挥社会志愿服务资源，一方面，积极针对当前社会关注的环境问题。组建了由教师、私营企业主、公司职员当中的环保人士以及全国著名民间环保组织“自然之友”的会员组成的地方环保志愿者服务队，54名成员正通过深入调查，着手编制“地区水域污染地图”，帮助广大市民树立重视环保，爱护环境的意识，服务地方经济和自然环境和谐有序发展；另一方面，我们将黄石义工联盟等有影响力、热心公益事业的民间志愿服务组织纳入全市志愿服务工作的体系当中，引导他们积极投入环境卫生整治、社区保洁活动、帮困助残、便民利民等多层次、多形式的志愿者服务活动，取得了良好的社会效果。 ,
　　二、夯实工作品牌，服务社会发展需求 ,
　　为积极推进志愿者工作的科学化发展，向社会提供全面、细致、优质、高效的志愿服务，我们积极对志愿者工作进行统筹布局，切实致力于志愿者工作的改革创新，积极围绕党政中心工作大局和人民群众需求在实施扶贫助困、社区建设、环境保护、大型节会、抢险救灾、服务青年就业创业、关爱农民工子女等重点志愿服务项目中发挥了积极的作用，取得了很好的社会成效。 ,
　　一是深化社区志愿服务促和谐行动。我们将每年3月确定为全市志愿服务集中行动月，以“践行志愿服务、建设和谐黄石”为主题，以敬老、助残、帮困、社区服务为内容，组织志愿者深入社区、深入家庭，为“五老”开展生活照料、圆老人一个心愿（陪老人过一次生日、逛一次公园、参观一次市容市貌、看一场演出、做一顿可口的饭菜、提供一次生活护理服务）等志愿服务活动；为残疾人提供生活照料、医疗保健、健康咨询等服务；为社区群众提供法律援助、家电维修、就业咨询培训、义务家教、禁毒防艾知识宣传、文艺演出、科技文化普及等志愿服务。 ,
　　二是积极推进志愿服务新农村活动。我们积极围绕服务社会主义新农村建设、灾后重建和生产自救，组织志愿者深入乡镇集市、田间地头，集中开展科技培训、农技辅导等志愿服务活动。积极开展为困难群众生活照料、心理咨询、义务家教、医疗卫生等送温暖活动。组织志愿者开展文艺演出、政策宣讲以及清除白色垃圾、清除非法张贴物等志愿服务活动，引导农村青年移风易俗，倡树新风正气；组织志愿者广泛开展普法宣传和法制教育，帮助农村青年学习法律知识，增强法制观念，学会依法办事。 ,
　　三是大力开展绿色环保志愿服务活动。我们始终将培养青少年的生态道德意识作为志愿服务的工作重点，引导广大志愿者广泛开展促进生态文明志愿服务活动。积极参加“节能减排绿手帕”、“保护母亲河”、治理污染等环保志愿服务和生态建设。先后组织2000多名青年志愿者参与东方山“植香樟树、建青年林”活动，植樟树1万余株；组织3000多名青年志愿者参加西塞江堤植草护绿活动，让15公里江堤全都换上了绿色新装；组织5000名志愿者开展营造“黄市青年林”，绿化了开发区300亩荒山；组织万名志愿者以“爱我家乡、游我黄石”为主题，在仙岛湖、东方山、西塞山、小雷山等旅游景点开展宣传展示会；组织万名青年志愿者环绕10余公里的磁湖沿岸开展清淤保洁和环保宣传志愿活动，增强青少年的文明意识和环保观念。引导青少年从自己做起，从身边做起，从小事做起，在资源节约型、环境友好型社会建设进程中发挥志愿者的积极作用。 ,
　　四是全力参与大型节会志愿服务工作。2007年，我们积极参与中国“八艺节”黄石市分会场志愿服务工作，组织230名志愿者为节会提供了1400余人次志愿服务，圆满完成了各项志愿服务工作。2008年，我们选拔推荐黄石高校大学生汪恺和邓小俊参加北京奥运志愿服务，在国际舞台上展示了黄石志愿者的风采；今年8月，我们招募了一支982人的以“铜草花”命名的节会专业志愿者队伍，组建了礼仪、接待、讲解、迎宾、跟车、场馆、站点、综合等8支志愿服务大队，先后为中国·黄石首届国际矿冶文化旅游节、全国第二届“两型社会”建设与反腐倡廉论坛会议、湖北省县域经济工作现场会提供了各类志愿服务，服务对象达3万余人，并根据节会志愿服务工作的总体需求筹资5万多元完成了16个志愿服务站的建站工作，切实保证了志愿服务工作的有效的开展，受到了各级领导和中外来宾的一致好评。 ,
　　五是积极参与志愿抢险救灾行动。2003年春夏之交，面对突如其来的非典疫情，我们积极动员组织卫生、公安、交通等各条战线的3000余名志愿者主动走上抗非前线，深入到社区、农村发送防非宣传单，对市区公共场所进行消毒，对社区、村组内可疑病人进行排查、追踪病源，开辟“防非典”知识专栏橱窗，举办“防非典”知识讲座，涌现出“非常时期的非常婚礼”、“三千白衣天使集体宣誓”、“发热门诊度蜜月”、“瞒着父母上前线”等一幕幕感人的故事。2008年，我市遭遇罕见雪灾，我们积极组建了100余支“青年志愿者扫雪铲冰突击队”，上街铲除冰块、清扫积雪，保障道路畅通和居民出行安全。全市广大志愿者竭诚服务，保证了人民群众生活必需品的正常供应和交通、能源的正常运转，为人民群众提供了正常的生产、生活保障。“5。12”汶川地震发生后，我们积极组织全市志愿者迅速行动起来，以高度的政治责任感积极投身抗震救灾工作，为地震灾区捐款捐物。先后筹集资金9万余元，用于灾区重建。同时，积极鼓励志愿者参与义务献血，向灾区人民奉献爱心。 ,
　　六是积极推进关爱农民工子女志愿服务行动。今年年初，我们在全市各级团组织中积极部署开展了关爱农民工子女志愿服务行动，通过感受城市、学业辅导、亲情陪护、法律维权等形式为农民工子女健康成长提供了形式多样、切实有效的志愿服务。截至目前，全市各级团组织共计开展各类关爱农民工子女活动100余次，结对帮扶特困农民子女200余对，总计帮扶农民工子女近千人，切实增强了新格局下的志愿者行动品牌建设。 ,
　　三、健全工作机制，确保志愿服务常态化 ,
　　一是大力构建城市志愿服务站点体系。为进一步丰富志愿服务内涵，切实发挥志愿服务工作在经济社会发展的作用。我们积极开展城市志愿服务站点建设，与有关企业加强沟通合作，先后筹资建立了18个城市志愿服务站、12个文明交通劝导站、30个岗位志愿服务站的建站工作，并分批投入城市志愿服务活动。同时，为了便于日常管理，我们对服务站点实行了“三定”管理，即定岗、定人、定责，确保了服务站点的实际功效，实现了志愿服务工作的常态化发展。目前，全市基本实现了每周不少于一次，人数不少于200人的大型志愿服务活动体系，志愿服务品牌工作逐渐深入人心。 ,
　　二是积极建立健全志愿服务工作机制。为保证志愿服务工作的规范长效运行，我们制定了《黄石市城市志愿服务站管理暂行办法》，对志愿服务站服务内容、管理维护、人员保障等方面进行具体化规定和要求，从而保证了志愿服务工作的长效运行。与此同时，我们积极做好志愿者权益保障工作，进一步完善了志愿服务保障体系，为志愿者参加志愿活动提供生活保障，安全保障。在参与大型节会期间，认真执行24小时值班工作制，通讯工具保持24小时畅通，及时有效的为志愿者解决活动期间出现的各种问题，尽最大力量为志愿者开展志愿服务提供各类保障。 ,
　　三是深入实施志愿服务制度化管理。一方面，我们积极加强制度化建设。不断完善志愿者系统培训、岗位安排、计时考核、评比表彰等有关制度，确保志愿服务的各个环节都有章可循；另一方面，我们十分注重志愿服务项目化管理，积极完善各类志愿服务项目，围绕党和政府关注、群众急需、居民热心的问题，巩固、拓展、培育符合我市发展特色的服务项目，并积极进行宣传和项目推报推广。今年，黄石志愿者协会共计为全市各类志愿服务活动争取省级项目支持7个，其中全省重点项目2个，争取项目扶持资金近万元，确保了志愿服务活动的科学化发展。 ,
　　十五年来，在省、市文明办的正确领导和关心支持下，黄石志愿者工作取得了长足的发展，先后被授予中国“八艺节”先进集体和中国·黄石首届国际矿冶文化旅游节暨建市60周年纪念活动“特别贡献奖”称号，获得省级以上表彰30余项，涌现出了一大批志愿服务先进集体和个人，黄石抗洪青年志愿者总队、禁毒青年志愿者总队等先后被评为“全国优秀青年志愿服务集体”，郑志有、谢娅等同志先后被授予“全国百优青年志愿者”称号。我们深感志愿者事业任重而道远，今后，我们将进一步弘扬志愿者精神，让志愿服务扎根于黄石这片沃土，用实际行动为经济社会发展和社会主义和谐社会建设作出更大的贡献。",2013-07-08,http://hub.wenming.cn/zyfw/201306/t20130626_704644.shtml,,传承志愿理念  贴近群众需求 ----　以志愿服务实践推动文明创建工作
"　　8月1日，绿色江南、公众环境研究中心、自然之友、环友科技和自然大学五家环保组织共同发布《谁在污染太湖流域？》调研报告，要求相关企业承担环境责任。对此，富士康公司表示太湖附近根本没有工厂，正在联系环保组织。,　　该调研报告显示，太湖流域的部分企业大量排污，造成太湖支流部分河段底泥中的重金属污染物严重超标。,　　苏州当地环保组织绿色江南主任方应君介绍，富士康两个厂区之间的内河有大量废水排入，并每日通过泵站排向太湖流域的皇仓泾河。所排废水味道刺鼻，水体发黑，泡沫浓厚。,　　现场取样的检测结果显示，镍的浓度达到2060毫克/公斤，超过限值近40倍。方应君表示，娄下河两岸共分布着四家企业，其中印刷电路板的生产企业鼎鑫电子和圆裕电子，其特征污染物正是铜和镍。,　　昨日，对于这一说法，富士康公司新闻发言人则表示“不可能”，称富士康在太湖附近根本没有工厂。,　　富士康工厂的污水都经过处理，并且先排放到政府的污水处理池，所以不存在污染太湖一说。,　　环保组织方面则表示，手里有足够证据证明企业在说谎。,　　据了解，2011年，上述5家环保组织曾针对苹果公司供应商展开7个月的调查，发现苹果在华27家疑似供应商存在严重环境问题，产生“牛奶盒”，重金属超标近200倍，附近居民疾病高发。(记者邓琦 林其玲)",2013-08-02,http://news.xinhuanet.com/2013-08/02/c_116779401.htm,,富士康回应被指污染太湖流域:附近无工厂
"　　,　　,　　,                                                 ,　                                             　, ",2013-05-29,http://zz.wenming.cn/wmzz_xwzx/201301/t20130122_496931.html,,2012年度郑州市“文明市民标兵”候选人公示
can not load page,2013-05-03,http://news.xinhuanet.com/3gnews/cz/2013-05/03/c_132356651.htm,,公众疑发泡餐具解禁或被公关
,2013-06-24,http://zz.wenming.cn/wmzz_xwzx/201111/t20111101_124408.html,,郑州市隆重举行“野生动物保护宣传月”活动
"　　正在修订的《环境保护法》拟新增一项规定，“对污染环境、破坏生态、损害社会公共利益的行为，中华环保联合会以及在省、自治区、直辖市设立的环保联合会可以向人民法院提起诉讼”。,　　这一修法初衷是为了与今年起开始施行的新《民事诉讼法》相衔接。新民诉法第五十五条规定，对污染环境、侵害众多消费者合法权益等损害社会公共利益的行为，法律规定的机关和有关组织可以向人民法院提起诉讼。这是我国首次将公益诉讼制度写入法律。,　　但有媒体质疑，如果上述拟增条款获得通过，这意味着半官方背景的中华环保联合会将成为唯一有权提起环境公益诉讼的主体。这不仅引来民间环保组织的强烈抗议，也令致力于公益诉讼制度建设的业内专家深感意外。,　　“把环境公益诉讼权授予一家，客观上存在诸多不妥。”九三学社中央委员、人口资源环境委员会副主任陈利浩认为，中华环保联合会独享诉权将导致诸多不良后果，让某一组织独享诉权，在某种程度上就是“鼓励侵权”。,　　,　　据中华环保联合会在官网的介绍，该组织是在环保部主管下，由热心环保事业的人士、企业、事业单位自愿结成的、非营利性的、全国性的社团组织。在其“企业会员”条目下可以看到，多家化工、冶金、矿业、电力等能源行业企业都位列其中。,　　中华环保联合会官网提供“企业会员申请表”下载，可申请成为主任委员单位、副主任委员单位、常务理事单位、理事单位和会员单位不同类别，会费标准从每届30万元到每届1万元不等。“申请表”中还注明，会费在入会时一次交纳，自愿多交不限。,　　据记者统计，目前中华环保联合会拥有主任委员单位1家，副主任委员单位7家，常务理事单位25家，理事单位100家，会员单位157家。按会费标准计算，每届进账至少1042万元。,　　陈利浩指出，这些企业会员中不乏排放、污染大户，如担任副主任委员的某造纸企业近几年就有三次因排污被处罚的报道。当会员企业牵涉环境污染案件时，中华环保联合会与会员之间的关联关系将直接影响案件是否能得到起诉、起诉力度能否获保证，进而严重影响环境公益诉讼主体的公信力。,　　环保部主管下的中华环保联合会被认为具有半官方色彩，且曾获得过上千万元的财政拨款。有媒体披露，2006年到2008年，环保部为非财政拨款预算单位中华环保联合会的项目申请财政资金1145万元，截至2008年底，该项目已累计支出1137.71万元。,　　北京市中咨律师事务所律师夏军认为，该组织的身份特点很难令其保持中立立场，污染企业可以长期存在，与环保部门监管失职关系很大，也包括地方政府不作为的原因，在这种情况下，中华环保联合会能不能针对政府缺位提出诉讼，令人怀疑。,　　“中华环保联合会与环保主管部门的从属关系本身将影响此类案件的起诉效果，”陈利浩说，“此外，其组织机构中副部级以上干部以百人计，副国级领导就有四位，把环境公益诉讼案件唯一诉权授予中华环保联合会，在某种程度上是用众多政要的声誉为案件背书，稍有不慎就会有损政府形象。”,　　对于质疑之声，中华环保联合会副主席兼秘书长曾晓东日前在接受新华社采访时称，该组织没有向任何领导进行过汇报，他们也不是“一家垄断”，而是民间环保组织的代表者之一。他强调，中华环保联合会“不会权力寻租，接受贿赂”，而是接受法律、社会、其他民间环保组织和媒体的监督。 ,
",2013-07-06,http://news.xinhuanet.com/environment/2013-07/06/c_124966883.htm,,环保联合会可提环境公益诉讼遭疑:会员多排污户
"    国家质检、工商、食药监总局三部门“分工”监管一次性发泡餐具；销售和使用发泡餐具由食药监管部门负责,    新京报讯 （记者廖爱玲）被禁14年的发泡餐具在今年5月1日重新合法回归，但究竟如何监管，政府部门一直没有明确说法。记者昨天（24日）获悉，国家质检总局、工商总局、食药监总局已在近日联合发通知，发泡餐具上市应符合两个食品安全标准，三部门分工监管。,
,    这份通知要求，发泡餐具生产企业应建立质量管理制度，发泡餐具的生产和出厂检验应符合两个食品安全标准：《食品包装用聚苯乙烯成型品卫生标准》、《食品容器、包装材料用添加剂使用卫生标准》，并建立和保存检验记录。,
,    一直关注发泡餐具进展的国际食品包装协会秘书长董金狮表示，前一个标准规定，发泡餐具应为色泽正常、无异味、无异嗅、无异物。后一个标准主要针对发泡餐具允许使用的添加剂。,
,    而使用发泡餐具的单位，如餐馆、食堂等，应建立索证索票，来路不明的发泡塑料餐具一律“严禁采购和使用”。,
,    对于三部门的具体监管，此次也按照环节不同各自分工。一次性发泡餐具生产企业依然由质监部门进行日常监管。销售和使用一次性发泡餐具，则将由新组建或正在组建的各地食药监管部门来实施检查。工商部门的任务主要是密切配合有关部门，查处和取缔发泡餐具的无照经营。,
,    ,
,    董金狮称，发泡餐具与非发泡餐具的区别在于，生产过程中添加剂的使用及生产工艺不同。对于非发泡餐具，在我国目前实施的是市场准入制度，也就是QS生产许可。消费者在正规的非发泡餐具外包装上，都可以看到QS标志。,
,    而同样用于食品盛装，通知对发泡餐具没有提及QS生产许可，“这不论是从企业管理还是市场监管，没有QS的发泡餐具都可能造成市场秩序混乱”。,
,    此外，此前国家发改委在解禁时一再强调，发泡餐具使用后可回收再利用，其回收工作由商务部负责。但发泡餐具由于重量轻、价值低、运输成本较高且不易清洗，回收难度较大，靠市场机制难以自发调节，可能再次对环境造成污染。,
,    这一直是各个环保组织和专家最担心的问题。董金狮说，遗憾的是，这次通知中依然没有涉及回收政策。,
,    环保组织自然之友固废团队负责人也指出，从5月1日发泡餐具正式解禁到现在，2个月过去，回收和再利用机制仍未出台，且仍处于讨论期，这在程序上十分不合理。",2013-07-25,http://www.bj.xinhuanet.com/hbpd/health/spaq/2013-07/25/c_116678848.htm,,发泡餐具须符合两食品安全标准
"　　港报称，中国国家主席习近平24日表示，如果所批准的项目引起严重污染，官员们将被“终身”追究责任。,　　香港《南华早报》5月25日援引一名环境保护主义者的话称，这是迄今为止将环境管理与官员们的政治前途挂钩的最严厉的警告。,　　报道称，在中共中央政治局有关环境问题的一次学习上，习近平说，人民群众对环境问题高度关注，决不以牺牲环境为代价去换取一时的经济增长。他说，要建立责任追究制度。,　　习近平说，对那些不顾生态环境盲目决策、造成严重后果的人，必须追究其责任，而且应该终身追究。,　　目前，如果一名官员已经离职或者得到升迁，他一般不再对污染问题承担责任。这被认为导致地方官员为个人的政治前途而牺牲地区环境。,　　习近平还敦促增加一些新的经济社会发展考核标准，如资源消耗、环境损害、生态效益等来评估官员们的政治表现，鼓励他们对环境负责。,　　报道称，健全生态环境保护责任追究制度和绿色评估标准在2012年11月的十八大报告中就提到了，但民间环保组织自然之友高级顾问李波说：“这听起来像是一种新的态度，我们表示欢迎。”,　　不过，李波说，这一政策何时、如何执行还不清楚。他说：“执行起来可能会非常困难。”,　　例如，一个城市的市长可能会在公开场合推动一个项目，但实际上起更大作用的是市委书记。有时候，就一个重大项目做出决策会牵涉到好几届政府。,　　李波还说，缺乏对污染的独立监测，也使得很难让官员们对污染负责。“一家工厂的污染数据是由政府收集和保管的。即使一个项目造成严重的污染，公众常常并不知情。如果根本无法让一名官员对污染负责，如何让他负终身责任？”",2013-05-26,http://news.xinhuanet.com/gangao/2013-05/26/c_124765129.htm,,港报关注污染项目审批将“终身”问责
"    发泡餐具究竟是“有毒”还是“无毒”？重回市场后如何控制原材料质量，会不会带来又一次白色污染？当初解禁时为何不广泛征求公众意见？,    过去几个月里，围绕着发泡餐具的解禁，国家发改委、塑料行业协会分别对其做出了“看上去合理”的解释，但来自多家环保组织和环保专家的质疑声却不断，消费者更是表示无所适从，“不知该听谁的”。,    环保组织和环保专家指出，一次性发泡餐具必须建立起科学的行业准入标准、有效的行业监管和回收利用制度，不能仅一个“解”字了事。,    今年2月26日，国家发改委一纸21号令，将一次性发泡塑料餐具从淘汰目录中删除，发泡餐具从“违法”逆转成了“合法”。但直到3月20日之前，都没有给出解禁的理由。,    国家发改委称，在决定解禁之前，征求了环保部等多个部门的意见以及协会、专家的意见，各方达成了一致意见。,    一直推动发泡餐具“解禁”的中国塑料加工工业协会负责人在接受媒体采访时表示，发泡餐盒的解禁并非脑袋一热的事情，而是经过了大量的调研。“解禁令”历经七八个部委，加盖近百个公章，“这么多签字过程，说明国家听取了各方面意见。”,    但对这一解禁令，公众普遍觉得“匪夷所思”，来得突然。,    环保组织自然之友更是直接指出，发改委在没有出台相应质量标准和管理细则前，就确定5月1日正式解禁，“显得太多草率和粗放”。而且这一具有很大争议的公共政策发布前，未面向社会广泛征求意见，在程序上具有重大瑕疵。,    自然之友指出，早在2010年的时候，其固体废弃物工作团队就曾针对发泡餐具的征求意见稿给过一些建议建言，但都没有收到太多的反馈，缺乏多方多边交流，包括公众参与。,    中塑协塑料技术协作委员会委员杨惠娣介绍，发泡餐具的主要原料是从石油中提炼的聚苯乙烯，我国是1985年从台湾和日本等地引进发泡餐盒生产技术，发泡餐盒耐压、保温、刚性好等特点，满足了国内对一次性包装材料的需求。,    “白色污染”的加剧，导致铁路站车在1995年全面禁止一次性发泡餐具。而1998年长江特大洪水时，发泡餐具漂浮至葛洲坝，引起发电机组故障，直接使得国家出台禁令。,    此外，原国家经贸委在发布的《淘汰落后生产能力、工艺和产品的目录》还指出，由于“在生产过程中使用的发泡剂，有的会破坏大气臭氧层，有的存在严重安全隐患；在高温下使用不当，易产生对人体健康有害的物质”。,    因此，白色污染和高温使用不当易产生有毒物质，是发泡餐具14年前被禁的主要原因。,    对此，国际食品包装协会秘书长董金狮表示，发泡餐具当时被禁的这两个主要问题，即使解禁后也依然存在。如果回收体制不建立，发泡餐具会重新成为污染源，甚至有加剧的可能。同时，如不给消费者进行科学普及，也照常会出现高温加热等不当使用的现象，不是解禁就能解决的。,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
>>>>>>>>>>>>",2013-05-03,http://www.zj.xinhuanet.com/finance/money/2013-05/03/c_115624683.htm,,发泡餐具解禁被指未征民意 是否有毒仍不知
"　　,　　,　　,                                                 ,　                                             　, ",2013-06-24,http://zz.wenming.cn/wmzz_xwzx/201301/t20130122_496931.html,,2012年度郑州市“文明市民标兵”候选人公示
"　　正在修订的《环境保护法》拟新增一项规定，“对污染环境、破坏生态、损害社会公共利益的行为，中华环保联合会以及在省、自治区、直辖市设立的环保联合会可以向人民法院提起诉讼”。,　　这一修法初衷是为了与今年起开始施行的新《民事诉讼法》相衔接。新民诉法第五十五条规定，对污染环境、侵害众多消费者合法权益等损害社会公共利益的行为，法律规定的机关和有关组织可以向人民法院提起诉讼。这是我国首次将公益诉讼制度写入法律。,　　但有媒体质疑，如果上述拟增条款获得通过，这意味着半官方背景的中华环保联合会将成为唯一有权提起环境公益诉讼的主体。这不仅引来民间环保组织的强烈抗议，也令致力于公益诉讼制度建设的业内专家深感意外。,　　“把环境公益诉讼权授予一家，客观上存在诸多不妥。”九三学社中央委员、人口资源环境委员会副主任陈利浩认为，中华环保联合会独享诉权将导致诸多不良后果，让某一组织独享诉权，在某种程度上就是“鼓励侵权”。,　　,　　据中华环保联合会在官网的介绍，该组织是在环保部主管下，由热心环保事业的人士、企业、事业单位自愿结成的、非营利性的、全国性的社团组织。在其“企业会员”条目下可以看到，多家化工、冶金、矿业、电力等能源行业企业都位列其中。,　　中华环保联合会官网提供“企业会员申请表”下载，可申请成为主任委员单位、副主任委员单位、常务理事单位、理事单位和会员单位不同类别，会费标准从每届30万元到每届1万元不等。“申请表”中还注明，会费在入会时一次交纳，自愿多交不限。,　　据记者统计，目前中华环保联合会拥有主任委员单位1家，副主任委员单位7家，常务理事单位25家，理事单位100家，会员单位157家。按会费标准计算，每届进账至少1042万元。,　　陈利浩指出，这些企业会员中不乏排放、污染大户，如担任副主任委员的某造纸企业近几年就有三次因排污被处罚的报道。当会员企业牵涉环境污染案件时，中华环保联合会与会员之间的关联关系将直接影响案件是否能得到起诉、起诉力度能否获保证，进而严重影响环境公益诉讼主体的公信力。,　　环保部主管下的中华环保联合会被认为具有半官方色彩，且曾获得过上千万元的财政拨款。有媒体披露，2006年到2008年，环保部为非财政拨款预算单位中华环保联合会的项目申请财政资金1145万元，截至2008年底，该项目已累计支出1137.71万元。,　　北京市中咨律师事务所律师夏军认为，该组织的身份特点很难令其保持中立立场，污染企业可以长期存在，与环保部门监管失职关系很大，也包括地方政府不作为的原因，在这种情况下，中华环保联合会能不能针对政府缺位提出诉讼，令人怀疑。,　　“中华环保联合会与环保主管部门的从属关系本身将影响此类案件的起诉效果，”陈利浩说，“此外，其组织机构中副部级以上干部以百人计，副国级领导就有四位，把环境公益诉讼案件唯一诉权授予中华环保联合会，在某种程度上是用众多政要的声誉为案件背书，稍有不慎就会有损政府形象。”,　　对于质疑之声，中华环保联合会副主席兼秘书长曾晓东日前在接受新华社采访时称，该组织没有向任何领导进行过汇报，他们也不是“一家垄断”，而是民间环保组织的代表者之一。他强调，中华环保联合会“不会权力寻租，接受贿赂”，而是接受法律、社会、其他民间环保组织和媒体的监督。 ,
",2013-07-06,http://news.xinhuanet.com/energy/2013-07/06/c_124966883.htm,,环保联合会可提环境公益诉讼遭疑:会员多排污户
"　　被禁14年的发泡餐具在今年5月1日重新合法回归，但究竟如何监管，政府部门一直没有明确说法。记者昨天获悉，国家质检总局、工商总局、食药监总局已在近日联合发通知，发泡餐具上市应符合两个食品安全标准，三部门分工监管。,　　这份通知要求，发泡餐具生产企业应建立质量管理制度，发泡餐具的生产和出厂检验应符合两个食品安全标准：《食品包装用聚苯乙烯成型品卫生标准》、《食品容器、包装材料用添加剂使用卫生标准》，并建立和保存检验记录。,　　一直关注发泡餐具进展的国际食品包装协会秘书长董金狮表示，前一个标准规定，发泡餐具应为色泽正常、无异味、无异嗅、无异物。后一个标准主要针对发泡餐具允许使用的添加剂。,　　而使用发泡餐具的单位，如餐馆、食堂等，应建立索证索票，来路不明的发泡塑料餐具一律“严禁采购和使用”。,　　对于三部门的具体监管，此次也按照环节不同各自分工。一次性发泡餐具生产企业依然由质监部门进行日常监管。销售和使用一次性发泡餐具，则将由新组建或正在组建的各地食药监管部门来实施检查。工商部门的任务主要是密切配合有关部门，查处和取缔发泡餐具的无照经营。,　　,　　,　　董金狮称，发泡餐具与非发泡餐具的区别在于，生产过程中添加剂的使用及生产工艺不同。对于非发泡餐具，在我国目前实施的是市场准入制度，也就是QS生产许可。消费者在正规的非发泡餐具外包装上，都可以看到QS标志。,　　而同样用于食品盛装，通知对发泡餐具没有提及QS生产许可，“这不论是从企业管理还是市场监管，没有QS的发泡餐具都可能造成市场秩序混乱”。,　　此外，此前国家发改委在解禁时一再强调，发泡餐具使用后可回收再利用，其回收工作由商务部负责。但发泡餐具由于重量轻、价值低、运输成本较高且不易清洗，回收难度较大，靠市场机制难以自发调节，可能再次对环境造成污染。,　　这一直是各个环保组织和专家最担心的问题。董金狮说，遗憾的是，这次通知中依然没有涉及回收政策。,　　环保组织自然之友固废团队负责人也指出，从5月1日发泡餐具正式解禁到现在，2个月过去，回收和再利用机制仍未出台，且仍处于讨论期，这在程序上十分不合理。",2013-07-25,http://www.cq.xinhuanet.com/2013-07/25/c_116679048.htm,,发泡餐具须符合食品安全标准 回收政策迟未露面
